11,11,1,0,0.015267176,1,0.001248595,0.070652174,0,0.806603607,0,0.010638298,0.024096386,GB,freeloader
17,17,0,1,0.022900763,0.8,0.002996629,0.054347826,0,0.758020577,0,0.010638298,0.036144578,US,freeloader
11,5,2,9,0.015267176,1,0.000374579,0.010869565,0,0.183575272,0.019230769,0.010638298,0.024096386,US,freeloader
9,7,0,1,0.015267176,0.8,0.000624298,0.032608696,0,0.762728359,0,0.021276596,0.018072289,GB,freeloader
68,58,0,4,0.145038168,0.8,0.060057435,0.092391304,0,0.569581083,0,0.021276596,0.166666667,US,freeloader
32,28,2,10,0.083969466,0.832,0.00262205,0.02173913,0,0.133735659,0.038461538,0,0.070281124,US,freeloader
26,21,2,1,0.038167939,1,0.002996629,0.081521739,0,0.738086869,0,0.010638298,0.0562249,GB,freeloader
51,46,1,1,0.076335878,1,0.022224997,0.157608696,0,0.711940345,0,0.021276596,0.112449799,US,freeloader
76,51,14,6,0.160305344,0.832,0.014109127,0.086956522,0,0.423450066,0.019230769,0.031914894,0.21686747,NL,freeloader
21,16,0,5,0.030534351,1,0.002247472,0.027173913,0,0.487155232,0,0.010638298,0.046184739,US,freeloader
34,32,0,9,0.053435115,1,0.008740167,0.027173913,0,0.216462023,0,0.010638298,0.092369478,US,freeloader
3,3,0,0,0.007633588,0.8,0.000374579,0.02173913,0,0.840933269,0,0.021276596,0.006024096,US,freeloader
105,50,37,6,0.282442748,0.864,0.011986515,0.125,0,0.399600196,0,0.159574468,0.313253012,US,freeloader
31,23,3,0,0.045801527,1,0.003745786,0.190217391,0,0.724075137,0,0.042553191,0.068273092,US,freeloader
19,13,3,3,0.030534351,1,0.001123736,0.032608696,0,0.61142729,0.076923077,0.010638298,0.040160643,US,freeloader
69,65,0,4,0.183206107,0.8,0.086028218,0.097826087,0,0.575295092,0,0.053191489,0.168674699,GB,freeloader
100,94,1,2,0.183206107,0.8,0.180297166,0.266304348,0,0.670920385,0,0.117021277,0.293172691,GB,freeloader
13,13,0,5,0.022900763,0.8,0.001997753,0.016304348,0,0.490173406,0,0.021276596,0.02811245,US,freeloader
18,15,0,10,0.030534351,1,0.002247472,0.016304348,0,0.129748574,0,0.042553191,0.040160643,US,freeloader
108,84,12,10,0.290076336,0.856,0.038831315,0.081521739,0,0.169311058,0,0.042553191,0.325301205,US,freeloader
90,80,3,3,0.160305344,0.8,0.044325134,0.173913043,0,0.637166315,0,0.010638298,0.253012048,US,freeloader
67,41,0,5,0.099236641,1,0.011611937,0.114130435,0,0.50195737,0,0.021276596,0.24497992,US,freeloader
29,23,0,1,0.045801527,1,0.004619803,0.10326087,0,0.744253243,0,0.021276596,0.074297189,US,freeloader
177,132,0,8,0.312977099,0.8,0.511424647,0.201086957,0,0.311627589,0,0.106382979,0.654618474,US,freeloader
19,18,0,10,0.030534351,1,0.001748033,0.016304348,0,0.129654851,0,0.085106383,0.040160643,US,freeloader
23,0,7,4,0.038167939,0.2,0.000249719,0.032608696,0,0.525188354,0,0.010638298,0.050200803,US,freeloader
17,16,0,1,0.022900763,0.8,0.002372331,0.054347826,0,0.757203346,0,0.010638298,0.036144578,US,freeloader
17,16,0,0,0.022900763,1,0.002122612,0.10326087,0,0.788078488,0,0.021276596,0.036144578,US,freeloader
54,32,4,10,0.083969466,1,0.008240729,0.032608696,0,0.137098971,0,0.042553191,0.12248996,US,freeloader
